"","id","name","alt","abbr"
"2057","2880","Type 1 Diabetes Genetics Consortium","character(0)","Type1"
"2058","2881","UBERON administrators","character(0)","UBERO"
"2059","2883","UC Berkeley Seismological Laboratory, Berkeley, CA, USA","character(0)","UCBer"
"2060","2886","UC San Diego Library (UCSD)","character(0)","UCSD"
"2061","2887","UCSC Genome Informatics Group","character(0)","UCSCG"
"2062","2890","UCSF COVID-19 Response Fund, San Francisco, CA, USA","character(0)","UCSFC"
"2063","2892","UK Biotechnology and Biological Sciences Research Council - Metagenomics Portal","character(0)","UKBio"
"2064","2894","UK Biotechnology and Biological Sciences Research Council - RNA Central","character(0)","UKBio"
"2065","2896","UK Environmental Observations Framework","character(0)","UKEnv"
"2066","2897","UK Equator Centre, Centre for Statistics in Medicine (CMS) University of Oxford, Oxford, UK","character(0)","CMS"
"2067","2900","UK National Crystallography Service (NCS), Southampton, UK","character(0)","NCS"
"2068","2911","UNESCO UNITWIN CS-DC","character(0)","UNESC"
"2069","2912","Unidata, United States","character(0)","Unida"
"2070","2914","Unilever Centre for Molecular Science Informatics, Department of Chemistry, University of Cambridge Lensfield Road, Cambridge, CB2 1EW, UK","character(0)","Unile"
"2071","2916","UniProt Consortium","character(0)","UniPr"
"2072","2938","United States Department of Agriculture (USDA-NRI) Plant Biosecurity program, Cornell University, New-York, USA","character(0)","USDA-NRI"
"2073","2942","United States Department of Energy-GTL","character(0)","Unite"
"2074","3029","University of California Curation Center, USA","character(0)","Unive"
"2075","3074","University of Konstanz Communication, Information, Media Centre","character(0)","Unive"
"2076","3093","University of Miami School of Medicine, USA","character(0)","Unive"
"2077","3094","University of Michigan Medical School, USA","character(0)","Unive"
"2078","3136","University of Tennessee, Knoxville Department of Entomology and Plant Pathology","character(0)","Unive"
"2079","3157","UNM School of Medicine","character(0)","UNMSc"
"2080","3171","USGIN Lab","character(0)","USGIN"
"2081","3177","VAMDC Consortium","character(0)","VAMDC"
"2082","3182","VertNet","character(0)","VertN"
"2083","3184","VIB-UGent Center for Plant Systems Biology, Ghent, Belgium","character(0)","VIBUG"
"2084","3188","Virginia Polytechnic Institute and State University Libraries","character(0)","Virgi"
"2085","3191","Virtual Fly Brain","character(0)","Virtu"
"2086","3192","Virtual Physiological Human Network of Excellence","character(0)","Virtu"
"2087","3193","Vital-IT group, SIB Swiss Institute of Bioinformatics, Switzerland","character(0)","Vital"
"2088","3194","VIVO Ontology Interest Group, VIVO Project","character(0)","VIVOO"
"2089","3198","VSO Administrators","character(0)","VSOAd"
"2090","3200","W3C - CSV on the Web Community Group","character(0)","W3CCS"
"2091","3201","W3C - Data on the Web Best Practices Working Group","character(0)","W3CDa"
"2092","3203","W3C/OGC Spatial Data on the Web Working Group","character(0)","W3COG"
"2093","3204","W3C Permanent Identifier Community Group","character(0)","W3CPe"
"2094","3205","W3C Provenance Working Group","character(0)","W3CPr"
"2095","3206","W3C RDF Working Group","character(0)","W3CRD"
"2096","3207","W3C Semantic Web for Health Care and Life Sciences Interest Group","character(0)","W3CSe"
"2097","3208","W3C SPARQL Working Group","character(0)","W3CSP"
"2098","3209","W3C Web Platform Working Group","character(0)","W3CWe"
"2099","3210","W3C XHTML2 Working Group","character(0)","W3CXH"
"2100","3211","W3C XML Core Working Group","character(0)","W3CXM"
"2101","3212","W3C XML Query Working Group","character(0)","W3CXM"
"2102","3213","W3C XML Schema Working Group","character(0)","W3CXM"
"2103","3214","W3C XSL Working Group","character(0)","W3CXS"
"2104","3232","WHO-FIC Collaborating Centre, Centre for Health Knowledge Integration, National Institute for Public Health and the Environment, Bilthoven, The Netherlands","character(0)","WHOFI"
"2105","3235","Wilkinson Laboratory, Centro de Biotecnologia y Genomica de Plantas, UPM-INIA, Madrid, Spain","character(0)","Wilki"
"2106","3237","Wishart Lab, University of Alberta, Canada","character(0)","Wisha"
"2107","3238","WISO Administrators","character(0)","WISOA"
"2108","3256","World Organisation of Family Doctors (WONCA) Working Party: International Classification (WICC)","character(0)","WICC"
"2109","3257","World Organisation of Volcano Observatories","character(0)","World"
"2110","3258","WorldWide Antimalarial Resistance Network","character(0)","World"
"2111","3260","WormBase Administrators","character(0)","WormB"
"2112","3263","wwPDB","character(0)","wwPDB"
"2113","3264","Xenbase administrators","character(0)","Xenba"
"2114","3265","Yale Center for Medical Informatics (YCMI), Yale University School of Medicine, New Haven, CT, USA","character(0)","YCMI"
"2115","3266","Yale School of Medicine","character(0)","YaleS"
"2116","3268","Yale University School of Medicine, New Haven, CT, USA.","character(0)","YaleU"
"2117","3270","Yellow Chair Foundation, San Francisco, CA, USA","character(0)","Yello"
"2118","3273","Zepheira","character(0)","Zephe"
"2119","3274","ZFIN administrators","character(0)","ZFINa"
"2120","3276","ZhaoGroup, Institute of Science and Technology for Brain-inspired Intelligence (ISTBI), Fudan University, Shanghai, China","character(0)","ISTBI"
"2121","3278","Zimmerly Lab, Department of Biological Sciences, University of Calgary, 2500 University Drive NW, Calgary, AB T2N 1N4, Canada.","character(0)","Zimme"
"2122","3280","MIRRI Microbial Resource Research Infrastructure","character(0)","MIRRI"
"2123","3281","Indoc Research","character(0)","Indoc"
"2124","3282","Zamorin's Guruvayurappan College","character(0)","Zamor"
"2125","3283","Department of Biological Sciences, Louisiana State University","character(0)","Depar"
"2126","3287","Institute of Information Science, Academia Sinica, Taiwan","character(0)","Insti"
"2127","3288","Research Center for Information Technology Innovation, Academia Sinica, Taiwan","character(0)","Resea"
"2128","3289","BioComputing UP, University of Padua, Italy","character(0)","BioCo"
"2129","3290","ELIXIR CONVERGE","character(0)","ELIXI"
"2130","3291","Karlsruher Institut of Technologie (KIT), IAM-CMS","character(0)","KIT"
"2131","3292","Yunnan center for disease control and prevention","character(0)","Yunna"
"2132","3293","University of Bologna, Italy","character(0)","Unive"
"2133","3294","BioData.pt","character(0)","BioDa"
"2134","3295","Lisboa 2020","character(0)","Lisbo"
"2135","3296","Portugal 2020","character(0)","Portu"
"2136","3297","CRESC Algarve 2020","character(0)","CRESC"
"2137","3298","Fundacion Espanola para la Ciencia y la Tecnologia","character(0)","Funda"
"2138","3299","UGent","character(0)","UGent"
"2139","3300","The Claremont Colleges Services, Claremont, CA, USA","character(0)","TheCl"
"2140","3301","Pomona College, Claremont, CA, USA","character(0)","Pomon"
"2141","3302","Claremont Graduate University, Claremont, CA, USA","character(0)","Clare"
"2142","3303","Scripps College, Claremont, CA, USA","character(0)","Scrip"
"2143","3304","Claremont McKenna College, Claremont, CA, USA","character(0)","Clare"
"2144","3305","Harvey Mudd College, Claremont, CA, USA","character(0)","Harve"
"2145","3306","Pitzer College, Claremont, CA, USA","character(0)","Pitze"
"2146","3307","Keck Graduate Institute, Claremont, CA, USA","character(0)","KeckG"
"2147","3308","U.S. Department of Health and Human Services","character(0)","USDep"
"2148","3309","Wishart Research Group, University of Alberta, Edmonton, Canada","character(0)","Wisha"
"2149","3310","Icahn School of Medicine at Mount Sinai Ma'ayan Laboratory, Computational Systems Biology","character(0)","Icahn"
"2150","3311","Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, USA","character(0)","Depar"
"2151","3312","CINECA Project","character(0)","CINEC"
"2152","3313","SPAR Ontologies project","character(0)","SPARO"
"2153","3314","STORMS Consortium","character(0)","STORM"
"2154","3315","COVID-19 Knowledge Accelerator","character(0)","COVID"
"2155","3316","Scientific Knowledge Accelerator Foundation","character(0)","Scien"
"2156","3317","Computable Publishing LLC","character(0)","Compu"
"2157","3318","The City University of New York, NY, USA","character(0)","TheCi"
"2158","3319","ICAR-Indian Agrcultural Research Institute","character(0)","ICARI"
"2159","3320","The University of Rostock","character(0)","TheUn"
"2160","3321","DETOX Project","character(0)","DETOX"
"2161","3322","CAS  Key Laboratory of Computational Biology, Bio-Med Big Data Center, Shanghai Institute of Nutrition and Health, University of Chinese Academy of Sciences, Chinese Academy of Sciences","character(0)","CASKe"
"2162","3323","Keimyung University","character(0)","Keimy"
"2163","3324","ELIXIR Luxembourg","character(0)","ELIXI"
"2164","3326","Center for Microbial Communities, Aalborg University","character(0)","Cente"
"2165","3327","Danish National Research Foundation","character(0)","Danis"
"2166","3328","Novo Nordisk Foundation Center for Biosustainability","character(0)","NovoN"
"2167","3329","Nanhua University","character(0)","Nanhu"
"2168","3330","Euro-BioImaging","character(0)","EuroB"
"2169","3332","Universität Zürich","character(0)","Unive"
"2170","3333","International Standards Organisation (ISO) ISO/TC 59/SC 13 Organization and digitization of information about buildings and civil engineering works, including building information modelling (BIM)","character(0)","BIM"
"2171","3334","Seed and Plant Improvement Institute","character(0)","Seeda"
"2172","3335","Harvard Program in Therapeutic Science","character(0)","Harva"
"2173","3336","Islamic Azad University, Urmia branch","character(0)","Islam"
"2174","3337","Department of Agronomy and Horticulture, Faculty of Agriculture, IPB University","character(0)","Depar"
"2175","3339","Bioplatforms Australia Framework Initiatives","character(0)","Biopl"
"2176","3340","Bioplatforms Australia","character(0)","Biopl"
"2177","3341","EMPHASIS","character(0)","EMPHA"
"2178","3342","Instruct-ERIC","character(0)","Instr"
"2179","3343","EU-OPENSCREEN","character(0)","EUOPE"
"2180","3344","All-Russian Collection of Microorganisms (VKM)","character(0)","VKM"
"2181","3345","University of Minho","character(0)","Unive"
"2182","3348","Institute of Aeronautics and Space","character(0)","Insti"
"2183","3349","ISO/IEC JTC 1/SC 29 Coding of audio, picture, multimedia and hypermedia information","character(0)","ISOIE"
"2184","3350","Guizhou Provincial People's Hospital","character(0)","Guizh"
"2185","3351","Guizhou Provincial People's Hospital, Guiyang, China","character(0)","Guizh"
"2186","3352","Guizhou Provincial Cardiovascular Disease Institute, Guiyang, China","character(0)","Guizh"
"2187","3354","Global Bioimaging","character(0)","Globa"
"2188","3355","Tom Lang Communications and Training International","character(0)","TomLa"
"2189","3356","Aim lab","character(0)","Aimla"
"2190","3358","University of Antioquia","character(0)","Unive"
"2191","3359"," HudsonAlpha Institute for Biotechnology","character(0)","Hudso"
"2192","3360","Grupo de Neurociencias de Antioquia","character(0)","Grupo"
"2193","3361","School of Medicine Universidad de Antioquia","character(0)","Schoo"
"2194","3362","Tau Consortium","character(0)","TauCo"
"2195","3363","Neuroscience Research Institute of the University of California Santa Barbara","character(0)","Neuro"
"2196","3364","UCSF Memory and Aging Center","character(0)","UCSFM"
"2197","3365","The Multi-Partner Consortium to Expand Dementia Research in Latin America (ReDLat)","character(0)","ReDLat"
"2198","3366","Pontifical Xavierian University (Pontificia Universidad Javeriana). Bogotá, Colombia","character(0)","Pontificia Universidad Javeriana"
"2199","3367","SURF","character(0)","SURF"
"2200","3368","Guangdong Provincial Key Laboratory of Laboratory Animals","character(0)","Guang"
"2201","3369","University of Zaragoza","character(0)","Unive"
"2202","3370","Lozano blesa university clinical hospital","character(0)","Lozan"
"2203","3373","Ethiopian Ministry of Health","character(0)","Ethio"
"2204","3374","European Commission Horizon Europe","character(0)","Europ"
"2205","3375","North-West University","character(0)","North"
"2206","3376","ReCoDID","character(0)","ReCoD"
"2207","3377","SWPS University of Social Sciences and Humanities","character(0)","SWPSU"
"2208","3378","Plazi","character(0)","Plazi"
"2209","3379","Meise Botanic Garden","character(0)","MBG"
"2210","3380","Consortium of European Taxonomic Facilities","character(0)","CETAF"
"2211","3381","University of Potsdam","character(0)","Unive"
"2212","3382","University of Debrecen","character(0)","Unive"
